route_distance,traffic_level,num_stops,hour_of_day,delivery_time_minutes
3709.39,1.3,2,23,17.69
8541.62,1.0,1,1,20.74
14981.98,1.8,2,18,85.77
5049.43,1.0,1,19,20.81
12291.85,1.8,3,23,65.49
6658.97,1.3,1,11,21.69
5861.24,1.3,2,21,26.35
6659.45,1.8,2,3,29.94
5926.55,1.0,2,5,12.85
1015.81,1.8,3,7,12.14
1952.42,1.3,2,5,14.74
4790.71,1.3,2,4,21.61
5072.54,1.0,2,12,18.99
9292.37,1.0,1,19,35.41
4319.9,1.3,3,21,20.21
13096.87,1.3,1,6,46.04
6643.04,1.0,2,1,19.94
11224.46,1.8,1,2,45.58
892.07,1.0,1,8,6.56
6107.89,1.3,2,2,26.09
13323.17,1.8,2,13,84.62
14418.22,1.8,3,19,93.78
8688.57,1.3,1,10,32.62
11903.7,1.3,2,11,41.68
6365.42,1.8,1,10,38.01
2368.8,1.3,3,21,21.05
10036.69,1.0,3,1,29.1
2705.96,1.8,2,13,22.66
14325.45,1.3,1,20,69.72
6581.76,1.3,1,3,18.33
3242.72,1.0,1,22,12.15
1243.48,1.0,2,12,9.13
11118.48,1.3,3,10,54.16
1793.79,1.3,3,10,17.67
14096.08,1.0,1,18,46.15
7949.41,1.3,3,2,45.7
6423.2,1.0,1,6,20.43
3568.84,1.3,2,5,16.66
3948.37,1.3,1,5,12.24
11176.76,1.0,1,5,30.3
14624.41,1.8,2,8,77.22
5591.18,1.8,2,7,30.02
9840.81,1.3,1,0,32.43
11086.31,1.0,1,0,26.91
888.75,1.0,3,16,18.12
14629.26,1.8,1,21,77.54
7396.65,1.0,3,12,36.37
5277.25,1.0,1,12,16.46
8309.92,1.0,1,5,18.38
5861.51,1.0,2,0,14.65
13794.7,1.3,1,12,49.16
11148.79,1.8,3,15,67.31
10461.57,1.8,2,0,43.78
14869.06,1.8,2,11,80.43
4719.51,1.0,2,14,21.3
3501.29,1.0,1,1,11.42
13922.8,1.0,2,8,49.39
5452.24,1.3,3,22,24.59
4641.1,1.3,3,21,24.79
7267.3,1.3,3,5,25.35
9333.67,1.3,2,15,46.69
2962.88,1.3,2,22,13.51
9481.12,1.0,2,15,33.73
14247.73,1.0,2,19,50.88
8525.74,1.3,1,12,29.57
1720.51,1.8,1,14,9.35
9667.01,1.3,3,11,52.27
9523.4,1.3,1,0,28.04
3118.82,1.0,2,3,14.46
8665.56,1.3,1,5,27.44
6751.13,1.0,3,0,25.4
14014.9,1.0,3,6,47.39
8660.61,1.0,2,7,25.23
9907.38,1.8,3,17,58.72
10809.29,1.3,1,2,36.35
11999.17,1.0,1,8,39.35
7107.61,1.0,1,5,13.23
13001.16,1.3,1,14,51.86
6249.28,1.8,3,6,38.12
8346.48,1.0,2,20,34.52
13309.47,1.0,3,20,65.38
5829.0,1.8,1,7,33.98
1804.22,1.0,3,12,20.9
12177.48,1.0,1,2,30.53
8236.52,1.0,3,6,35.08
4592.94,1.0,2,20,21.06
2161.44,1.8,2,9,18.12
1877.17,1.0,2,17,17.27
1749.24,1.0,3,1,9.2
5024.24,1.0,1,1,12.71
5432.58,1.0,2,11,20.5
4092.09,1.8,1,6,19.13
7230.68,1.3,3,1,30.11
1194.32,1.3,2,21,11.94
12587.75,1.8,1,20,87.56
5113.18,1.0,2,15,21.33
14518.95,1.3,2,10,55.22
11972.95,1.0,1,20,40.96
9169.91,1.0,2,18,38.98
7192.18,1.3,1,2,24.46
7322.76,1.0,1,10,27.75
7876.81,1.3,3,5,36.26
7362.28,1.0,1,13,19.07
11818.36,1.3,3,16,55.09
3455.26,1.8,2,17,30.63
13289.72,1.3,2,0,38.24
4747.82,1.8,3,20,27.89
572.39,1.0,1,11,5.96
9840.53,1.0,2,0,30.66
7681.98,1.3,2,10,46.31
12886.43,1.3,1,21,49.88
12539.67,1.0,2,19,46.22
12903.69,1.3,2,21,45.91
8270.15,1.3,3,16,37.89
3274.92,1.0,2,13,15.92
1986.6,1.3,2,12,12.74
13620.9,1.8,1,2,62.43
14827.58,1.8,1,0,62.81
13091.12,1.3,1,11,44.13
7314.93,1.8,1,14,30.88
5703.05,1.0,1,13,17.46
1074.75,1.3,1,16,5.11
4439.24,1.8,3,23,23.34
4062.2,1.3,1,5,15.04
5387.32,1.3,1,4,20.87
6635.07,1.8,2,1,24.68
1642.95,1.0,1,7,6.8
12093.27,1.0,1,7,36.17
7749.59,1.8,1,14,29.27
5210.11,1.8,2,11,35.84
3060.55,1.0,2,18,18.68
6034.24,1.0,1,4,16.45
2132.48,1.0,3,15,15.27
8912.07,1.3,2,20,29.07
10800.6,1.3,3,13,55.83
5374.25,1.8,2,13,33.11
14632.03,1.8,2,9,100.94
10942.03,1.0,3,2,35.12
7508.95,1.8,2,6,46.58
1969.68,1.3,1,9,11.13
1980.39,1.0,2,20,15.66
5498.49,1.3,3,0,23.82
14585.17,1.3,2,12,37.44
5485.45,1.0,2,23,21.1
5829.65,1.0,2,1,17.8
2541.97,1.8,1,23,13.5
13336.32,1.3,1,22,44.5
8865.51,1.0,2,20,34.08
2259.85,1.8,3,5,18.68
8979.67,1.0,3,10,41.44
4570.88,1.0,1,13,14.66
12175.25,1.0,1,14,44.88
2507.19,1.0,1,5,9.49
10914.38,1.3,2,3,38.2
6273.97,1.0,3,4,22.57
14452.58,1.8,2,3,65.68
5222.4,1.0,2,21,20.7
660.57,1.3,1,9,5.44
7462.89,1.3,1,20,32.48
12549.31,1.3,1,17,57.29
5059.57,1.0,1,2,13.83
14475.22,1.3,2,18,73.65
7460.36,1.0,1,12,23.17
5642.43,1.3,1,4,16.78
7131.35,1.0,1,8,28.41
10282.75,1.0,2,1,29.19
3295.93,1.8,2,1,16.23
8669.03,1.3,1,16,35.68
12693.15,1.3,2,11,48.88
8782.79,1.0,2,6,31.37
6540.94,1.0,3,15,26.95
12474.77,1.0,1,1,21.44
14656.06,1.3,3,16,67.52
8845.68,1.3,2,10,57.25
7917.58,1.0,2,5,27.75
2321.69,1.3,1,12,14.04
10803.0,1.0,3,22,34.36
3937.89,1.0,1,6,15.01
13482.99,1.8,1,11,73.69
1833.27,1.0,2,11,10.57
10610.53,1.0,1,10,36.89
6751.97,1.3,1,21,25.89
8083.83,1.0,2,19,26.93
9445.68,1.8,1,17,55.57
9628.48,1.0,2,0,24.78
13570.63,1.3,1,8,56.65
13823.08,1.0,2,19,50.48
9288.51,1.8,2,18,59.96
4541.18,1.3,1,9,26.68
6098.93,1.0,2,2,16.99
12840.59,1.0,3,21,48.32
7159.25,1.0,2,19,25.78
2618.97,1.0,1,17,10.36
14888.65,1.8,3,6,78.64
5358.12,1.8,2,4,26.71
13816.22,1.0,1,21,34.91
6724.65,1.8,3,19,40.77
6915.15,1.0,2,10,31.86
11359.69,1.0,1,15,32.9
3327.81,1.8,1,17,26.16
12637.39,1.0,2,3,36.1
4336.98,1.3,1,0,14.87
1517.75,1.3,1,11,9.28
14652.36,1.0,3,10,58.01
2710.78,1.8,1,0,12.88
13477.45,1.0,2,4,39.8
13831.87,1.3,3,0,47.78
1190.85,1.3,3,16,20.67
5306.95,1.8,1,1,19.57
2862.13,1.0,2,1,9.19
13126.51,1.3,2,20,48.03
6112.88,1.3,2,2,22.79
7418.83,1.0,1,0,22.78
10807.75,1.3,2,4,35.11
2678.59,1.3,2,12,14.12
3961.79,1.3,3,20,26.77
2388.21,1.0,2,15,13.85
5950.53,1.8,3,9,41.86
6812.32,1.0,1,16,23.7
13417.4,1.3,3,19,74.53
2835.93,1.8,1,2,13.23
880.01,1.3,2,6,9.91
12437.85,1.0,1,9,43.04
6317.4,1.0,2,13,25.87
13681.62,1.0,2,0,37.04
12694.17,1.3,2,2,45.87
3882.36,1.0,3,0,13.13
2667.32,1.0,2,1,16.49
14029.38,1.3,1,22,36.95
9422.54,1.3,2,20,46.24
3414.52,1.0,2,5,9.7
1319.58,1.8,3,17,24.13
9264.59,1.0,2,12,27.77
6408.3,1.0,2,2,21.81
11456.45,1.0,2,22,35.32
8770.07,1.0,2,0,25.54
5525.98,1.0,1,17,18.91
14798.48,1.3,2,8,74.92
9152.9,1.3,3,0,41.27
13207.05,1.0,2,12,33.41
8222.92,1.8,2,14,48.46
7971.8,1.8,2,6,44.53
9164.79,1.8,1,2,42.24
6097.17,1.0,2,9,21.23
4970.34,1.3,3,20,28.36
2936.35,1.8,3,2,18.58
6817.94,1.0,1,15,24.71
4207.43,1.3,2,15,18.37
2807.79,1.3,2,20,16.7
9854.42,1.0,3,9,45.54
4162.68,1.8,1,20,22.36
6607.83,1.0,2,10,24.08
4871.74,1.0,1,19,17.87
9952.26,1.0,3,22,30.71
13621.57,1.0,1,5,31.86
6371.66,1.8,1,17,44.43
14807.45,1.3,2,17,62.85
13046.08,1.0,1,21,41.46
1999.75,1.0,2,2,8.25
971.68,1.3,1,5,5.74
5870.7,1.0,1,1,17.59
8936.79,1.0,2,0,22.23
12427.57,1.3,3,16,64.4
5534.59,1.0,1,20,22.95
1117.64,1.0,3,16,14.84
12200.71,1.3,1,11,39.66
2914.58,1.0,2,12,15.5
10453.98,1.0,3,19,39.08
3501.87,1.8,2,10,31.21
2394.02,1.0,1,21,8.93
12384.14,1.3,1,22,45.88
1873.76,1.0,3,23,10.54
5076.93,1.3,2,17,30.62
4797.09,1.0,3,15,18.66
11180.38,1.0,1,8,32.79
9626.93,1.3,1,3,29.04
11353.43,1.0,2,6,33.98
2170.51,1.0,1,17,8.77
4840.26,1.0,2,21,23.99
1281.39,1.8,1,9,11.62
14977.87,1.0,3,8,51.16
8109.63,1.0,1,11,28.07
3374.72,1.3,2,10,25.31
11108.14,1.3,2,15,40.45
11339.61,1.8,1,14,61.85
5150.28,1.8,1,21,28.02
1493.14,1.0,2,20,11.44
8356.02,1.3,2,4,34.92
3093.61,1.0,1,5,11.66
11376.71,1.0,2,3,30.27
4005.15,1.0,2,18,17.98
5342.44,1.0,3,7,37.99
8606.54,1.0,2,8,34.45
829.38,1.3,1,5,5.39
6775.55,1.3,3,2,31.07
3295.39,1.3,1,5,14.1
4705.27,1.8,1,8,30.11
2772.63,1.0,1,6,12.04
13648.48,1.0,2,19,53.39
11530.23,1.8,1,23,37.09
1052.99,1.0,2,6,6.86
938.95,1.0,2,5,8.69
7306.95,1.0,3,17,30.75
5292.35,1.8,1,2,27.43
8016.68,1.0,2,21,26.45
9659.05,1.0,2,16,30.31
10519.95,1.0,1,0,28.28
7303.09,1.0,1,14,29.7
9454.99,1.8,3,5,43.9
4230.11,1.3,3,10,29.69
11510.53,1.8,1,18,81.61
11538.03,1.3,2,17,64.11
14304.02,1.0,2,7,64.94
5755.79,1.8,2,16,29.15
5743.33,1.8,3,3,36.4
5121.32,1.3,2,17,25.47
4718.79,1.0,1,9,19.32
10010.74,1.8,1,10,58.77
14460.59,1.0,1,18,42.96
6771.45,1.0,1,18,23.33
12640.51,1.0,1,12,34.41
3246.86,1.0,3,22,16.94
10956.22,1.3,1,23,34.64
11319.66,1.3,3,19,59.2
501.36,1.0,3,12,12.61
1420.97,1.8,1,7,10.92
1568.75,1.0,1,11,8.27
8640.02,1.3,2,21,40.88
2472.32,1.3,2,13,16.93
13809.2,1.0,2,5,39.06
13761.77,1.0,3,23,38.37
13183.14,1.3,1,11,58.67
831.41,1.8,3,19,18.29
1295.54,1.3,1,5,7.78
2420.73,1.0,1,10,10.4
4252.0,1.8,2,11,27.11
8871.36,1.8,2,19,65.41
5089.78,1.3,1,9,26.95
8511.26,1.0,3,15,30.81
9477.56,1.0,1,19,37.12
2491.18,1.0,2,7,15.2
11757.03,1.0,1,23,31.43
5231.7,1.0,3,16,31.74
6046.55,1.0,3,14,31.33
6055.02,1.0,1,15,20.58
6589.75,1.3,2,9,30.66
6951.4,1.8,1,2,28.45
13974.86,1.3,3,0,56.0
3436.09,1.0,3,0,17.15
11130.42,1.8,1,9,64.02
7558.28,1.0,2,1,27.8
6149.58,1.3,2,2,24.75
12499.75,1.0,1,2,21.73
14632.95,1.8,2,22,52.45
13039.75,1.0,1,20,45.93
11938.87,1.3,3,1,53.87
13069.68,1.0,2,3,37.81
6493.56,1.0,1,21,19.36
8552.2,1.3,1,17,35.73
13113.99,1.8,1,7,82.18
4492.32,1.8,3,19,38.45
1067.1,1.0,1,16,5.09
2125.22,1.3,2,7,13.73
12826.98,1.0,1,8,37.58
875.25,1.3,2,2,6.12
12337.32,1.3,2,6,54.79
7055.06,1.8,3,3,41.23
564.04,1.0,2,16,7.69
8743.91,1.0,3,11,31.11
3978.76,1.3,2,10,19.14
5748.53,1.0,2,6,20.37
3716.38,1.3,1,8,23.42
14716.14,1.3,2,6,60.62
10130.64,1.3,2,3,40.67
2262.65,1.8,3,17,27.98
13167.86,1.3,1,10,43.86
9453.42,1.8,2,22,41.87
3522.49,1.8,2,10,32.77
7110.44,1.0,1,21,21.12
11205.39,1.3,2,4,35.84
3184.0,1.0,2,16,15.83
13957.55,1.0,2,11,51.85
9208.68,1.0,2,14,33.7
1799.71,1.8,1,13,12.43
1977.12,1.3,2,7,14.91
3380.36,1.8,1,9,23.99
8514.43,1.3,1,3,26.43
14782.31,1.0,1,1,33.65
9146.61,1.3,2,20,41.37
10910.73,1.3,3,17,55.47
1319.39,1.8,1,7,8.7
10400.72,1.3,1,10,45.49
14496.62,1.0,1,23,38.55
4747.49,1.0,2,13,21.26
14072.01,1.3,2,1,55.69
10404.7,1.3,2,12,39.98
13027.74,1.3,1,7,49.86
1873.72,1.8,1,21,13.65
9165.21,1.3,1,7,45.05
5956.84,1.3,1,6,20.2
8051.02,1.3,1,9,44.15
11754.41,1.3,3,11,50.52
3721.1,1.3,2,13,21.13
13060.88,1.8,1,2,58.81
14968.8,1.3,3,15,63.4
13491.15,1.8,2,16,87.36
4747.44,1.3,2,13,27.46
5194.11,1.0,1,21,12.89
7989.26,1.0,2,2,25.05
13802.17,1.3,2,14,66.48
10974.0,1.0,2,21,43.34
14184.34,1.0,1,7,53.5
2617.82,1.0,2,6,14.16
10553.55,1.8,2,5,54.72
7868.75,1.0,1,14,23.07
13060.16,1.0,2,15,38.19
5581.27,1.3,1,1,18.64
6659.45,1.3,1,3,21.6
7533.06,1.0,1,19,27.16
13354.37,1.0,3,14,47.45
6376.4,1.0,2,11,23.8
3568.45,1.0,1,13,10.76
1782.95,1.8,1,13,11.47
4328.81,1.3,2,4,19.73
6157.99,1.3,1,18,33.39
9239.17,1.0,2,15,33.68
3681.94,1.3,2,11,18.51
5859.97,1.8,3,14,49.92
12495.58,1.3,3,17,67.41
12402.51,1.0,2,8,45.01
5761.9,1.0,2,15,21.86
3677.88,1.3,2,21,14.96
7842.81,1.3,1,3,22.12
10473.0,1.0,3,1,34.19
12889.17,1.3,1,13,43.33
14632.69,1.0,3,6,47.92
4707.46,1.3,2,16,23.27
7195.98,1.0,3,16,22.01
4285.67,1.0,2,14,18.09
9448.63,1.0,2,19,39.59
10371.46,1.8,1,9,56.48
7616.18,1.8,3,16,48.96
7497.32,1.0,3,7,26.87
3839.49,1.3,1,20,19.65
5892.41,1.0,2,16,23.25
13977.67,1.8,1,9,87.49
10096.63,1.8,1,4,38.98
4442.45,1.3,2,23,24.67
8249.84,1.0,3,15,33.53
14339.08,1.0,1,16,44.89
5028.14,1.0,3,21,19.74
3942.81,1.0,2,23,14.81
12312.82,1.8,2,9,81.22
12275.77,1.3,2,10,47.61
10302.68,1.0,2,12,33.97
11075.08,1.3,1,14,35.34
5132.05,1.0,1,9,23.49
8241.89,1.3,1,19,37.16
14472.1,1.0,1,12,41.6
13667.0,1.0,1,4,32.79
11618.54,1.0,1,11,33.03
9205.16,1.0,2,1,31.08
3777.05,1.3,2,2,21.82
7971.49,1.8,1,18,47.64
3417.09,1.3,1,6,13.11
6540.25,1.0,1,16,21.05
14894.5,1.0,1,12,44.14
5154.89,1.0,2,3,21.79
11508.17,1.0,2,7,42.92
13144.69,1.3,3,9,71.94
2424.99,1.0,3,5,13.38
8666.96,1.8,1,23,40.16
9276.44,1.3,3,10,41.35
11377.42,1.3,3,15,49.48
10054.37,1.0,1,16,31.16
9936.96,1.3,2,20,49.27
9300.51,1.8,3,19,76.71
2487.63,1.8,2,7,25.27
3250.93,1.3,2,0,17.71
13109.94,1.3,1,2,46.81
6071.36,1.8,2,19,43.13
11184.11,1.0,3,7,52.9
4031.64,1.8,2,9,33.4
862.55,1.3,2,13,7.51
11238.95,1.3,1,0,31.23
11902.34,1.8,2,5,55.71
2733.32,1.0,1,5,10.51
14876.86,1.0,1,7,52.84
7847.8,1.3,1,3,24.04
13691.99,1.0,1,2,32.32
1677.79,1.3,1,13,10.54
7209.83,1.0,2,0,23.97
8994.74,1.0,2,10,34.43
6791.82,1.3,1,4,27.06
2319.25,1.3,2,19,16.21
3017.48,1.3,1,11,14.32
9005.0,1.0,1,23,24.19
10397.69,1.8,2,23,48.88
1264.53,1.0,3,0,18.64
5544.01,1.0,3,12,23.46
9568.8,1.8,1,15,50.14
5208.63,1.3,2,22,21.72
11731.8,1.8,3,7,70.82
3982.32,1.0,1,2,16.87
11416.11,1.3,1,12,39.83
9910.84,1.0,3,12,40.75
14761.35,1.3,3,9,71.63
5912.18,1.3,1,13,21.44
13941.87,1.3,1,3,45.57
14912.72,1.0,1,7,53.43
11188.06,1.3,1,22,42.46
6502.85,1.0,2,6,28.89
1437.51,1.8,2,6,15.1
5196.79,1.0,2,13,18.63
1333.84,1.0,3,1,13.78
3620.35,1.8,2,13,25.1
10064.31,1.0,1,16,25.23
5796.09,1.0,1,1,16.44
12649.3,1.0,1,12,48.73
14615.53,1.8,2,22,52.77
7730.02,1.0,2,8,38.2
4592.21,1.0,3,16,19.59
5798.41,1.8,1,0,23.57
5665.35,1.8,1,7,38.29
8188.34,1.0,2,0,22.14
2469.82,1.3,1,14,13.92
1419.45,1.8,1,13,9.92
3307.67,1.3,3,17,25.57
11032.3,1.3,1,3,39.7
1066.91,1.3,2,8,10.68
9370.59,1.8,2,6,54.53
11941.49,1.3,3,7,48.23
9274.05,1.0,2,8,35.69
10863.16,1.8,1,22,42.91
2119.74,1.0,3,12,13.62
2009.3,1.0,1,21,7.05
9773.04,1.0,2,10,36.76
5752.58,1.0,1,5,14.59
4125.77,1.3,3,19,26.03
7661.33,1.0,2,19,32.71
3962.95,1.3,3,22,27.32
2335.95,1.3,1,7,15.26
12676.8,1.3,2,4,50.43
11281.5,1.3,2,2,42.45
2362.45,1.3,1,7,12.39
5804.47,1.0,1,18,18.07
11849.75,1.0,2,4,32.56
6592.63,1.0,1,7,27.46
12020.71,1.8,2,15,62.36
8234.2,1.0,2,16,24.4
11502.61,1.8,3,5,59.47
14558.92,1.0,2,18,68.88
3551.51,1.3,2,12,21.91
11366.02,1.3,2,23,39.53
14451.88,1.0,1,19,58.55
8728.84,1.0,1,1,24.12
2881.22,1.3,2,9,20.71
10524.6,1.0,1,13,35.03
8242.8,1.3,2,12,32.6
8018.24,1.3,1,17,39.06
7067.5,1.3,1,12,27.31
2840.68,1.0,3,12,23.35
5465.5,1.0,3,0,26.95
1408.78,1.3,1,0,8.07
5584.6,1.3,3,1,30.29
3246.29,1.0,2,6,13.88
7730.42,1.0,3,1,22.85
10158.42,1.0,2,6,33.63
7356.87,1.0,1,10,33.92
5168.16,1.3,3,4,23.68
7028.2,1.0,2,7,26.75
9978.37,1.0,2,12,34.25
6703.83,1.3,2,9,37.93
11847.05,1.8,2,20,84.72
4464.39,1.3,2,0,17.92
5726.17,1.3,2,4,25.61
14086.52,1.0,1,13,45.75
738.35,1.8,2,11,11.68
4085.36,1.0,3,17,28.54
14483.46,1.0,1,18,50.72
13974.84,1.3,2,13,57.62
1675.33,1.0,1,14,8.15
10742.07,1.0,1,22,28.09
12115.74,1.0,2,15,44.38
4907.44,1.0,1,6,17.54
8177.28,1.0,2,18,37.59
10491.68,1.0,1,21,29.28
6752.76,1.8,1,19,36.24
8095.15,1.3,3,2,29.25
3732.08,1.0,3,23,15.5
6009.76,1.3,1,8,28.99
1748.03,1.3,1,3,8.15
3813.74,1.0,1,1,9.6
1418.83,1.0,3,18,15.69
6081.89,1.8,1,13,31.43
10339.24,1.0,1,14,34.93
5165.09,1.3,3,12,27.95
9663.63,1.3,1,20,53.66
2951.86,1.0,2,7,18.34
2903.23,1.3,1,8,13.97
13162.23,1.0,1,14,42.31
9448.34,1.3,1,3,30.09
8483.51,1.3,1,3,33.41
14042.99,1.0,1,1,28.47
10431.4,1.0,2,9,42.41
6044.02,1.8,1,6,28.52
10144.77,1.3,3,13,45.33
2066.97,1.3,3,18,13.92
1984.57,1.3,1,17,10.69
5082.03,1.8,1,9,32.25
11226.07,1.8,1,8,60.64
10232.52,1.0,2,10,41.79
1435.03,1.0,1,11,6.23
5738.13,1.3,1,23,18.5
9658.91,1.0,1,0,21.24
5009.98,1.8,2,4,21.25
10993.1,1.0,2,13,42.57
9766.49,1.0,2,17,43.57
12599.53,1.0,1,1,34.79
629.03,1.8,3,2,9.89
14997.44,1.3,1,5,41.27
10926.99,1.0,1,1,20.76
1728.01,1.0,2,3,9.81
14470.56,1.8,2,17,94.25
7439.63,1.3,1,21,25.97
8875.04,1.0,1,11,23.8
1018.97,1.8,2,20,11.65
14984.46,1.8,1,23,72.91
5354.27,1.3,1,3,15.83
11196.49,1.0,1,11,37.03
7901.97,1.3,2,6,33.59
3648.96,1.8,2,15,26.43
3736.91,1.3,2,8,22.33
7753.98,1.0,1,21,21.95
2137.21,1.0,3,23,13.46
14473.56,1.0,2,16,52.09
2239.07,1.3,2,3,14.63
8053.92,1.3,1,13,29.93
13473.25,1.3,3,14,54.02
5290.49,1.3,1,19,27.53
12233.84,1.3,1,19,68.25
3998.8,1.0,2,20,16.14
4480.55,1.3,2,22,18.77
11404.96,1.8,1,6,49.33
8587.94,1.3,2,4,25.08
3967.29,1.3,1,7,22.0
1197.28,1.0,2,3,11.78
9489.62,1.0,3,22,22.28
2169.67,1.3,1,11,10.16
8617.95,1.0,3,18,39.84
14121.65,1.0,3,6,50.02
12810.52,1.3,3,12,57.45
10803.44,1.8,2,21,48.04
9934.09,1.0,2,9,38.84
9375.69,1.3,2,17,45.93
11835.45,1.0,2,2,34.86
11017.01,1.0,3,4,40.36
1588.29,1.0,3,15,9.69
6227.27,1.0,3,18,34.55
3846.19,1.3,2,19,27.85
4891.7,1.3,1,10,19.67
6055.69,1.0,2,7,26.21
11297.9,1.3,2,16,52.04
5227.36,1.3,3,13,21.06
1289.89,1.0,1,9,9.03
13729.85,1.0,3,8,64.98
13673.51,1.0,1,23,35.15
12745.92,1.0,1,20,47.75
10899.68,1.0,2,22,29.12
13842.26,1.0,3,19,55.27
14322.65,1.0,1,0,35.81
1000.07,1.8,3,1,19.93
3796.13,1.0,1,7,14.8
3778.03,1.3,2,5,19.44
8501.77,1.3,1,2,24.9
4669.64,1.0,2,12,15.88
13659.88,1.0,2,2,33.88
8920.59,1.8,3,10,60.64
14752.96,1.0,1,19,50.28
4735.64,1.0,1,16,17.14
2016.92,1.0,2,3,9.88
14174.08,1.8,3,19,85.67
3606.74,1.3,2,20,17.61
3769.67,1.0,3,0,13.11
14022.64,1.3,2,2,46.04
3144.31,1.0,1,1,10.61
1025.96,1.0,2,20,8.9
13760.09,1.0,2,23,36.67
3052.69,1.0,2,18,17.38
13158.07,1.0,2,16,46.67
4214.68,1.3,2,21,18.17
1256.61,1.0,2,18,9.55
1355.18,1.8,3,19,22.65
11516.84,1.0,2,17,43.03
12233.49,1.0,3,21,38.08
7459.47,1.0,3,7,35.56
9995.51,1.3,3,16,46.07
10309.8,1.3,1,15,40.58
6546.57,1.0,1,19,23.13
763.03,1.0,1,6,6.25
1674.71,1.3,2,20,14.56
5016.74,1.0,2,13,18.87
10606.46,1.3,2,0,33.68
2174.77,1.0,3,8,12.19
2621.45,1.8,2,8,26.76
14377.4,1.0,1,16,45.05
1135.23,1.0,1,10,8.91
2865.8,1.0,1,3,11.49
13169.44,1.0,1,21,40.84
1747.24,1.8,2,6,15.96
5458.19,1.3,2,16,29.02
4657.71,1.3,3,23,28.19
11446.47,1.3,2,16,44.42
2878.06,1.0,1,16,11.5
11414.21,1.0,3,12,37.56
3070.8,1.0,1,16,10.86
1957.89,1.3,3,13,16.85
9960.13,1.8,2,13,52.96
5906.32,1.0,2,14,27.16
4485.9,1.3,2,12,21.14
7616.64,1.3,1,16,27.86
1194.72,1.3,1,22,9.25
5673.99,1.3,1,13,26.44
3731.9,1.3,1,3,15.38
13904.19,1.3,2,18,47.56
1652.56,1.0,1,18,11.46
10736.42,1.3,2,7,53.72
2696.59,1.0,1,10,13.91
11263.24,1.8,2,0,50.04
2943.69,1.0,2,20,16.81
9083.89,1.3,2,11,34.05
6557.35,1.3,3,2,30.12
3552.56,1.8,3,14,25.16
10573.75,1.0,2,22,33.18
11896.17,1.3,1,22,37.48
5887.58,1.3,3,15,34.65
2384.95,1.3,2,22,14.16
3152.04,1.0,2,0,10.67
2157.98,1.8,2,6,21.82
12369.39,1.0,2,13,40.0
7304.17,1.0,3,5,29.92
6977.48,1.3,3,13,27.51
11273.05,1.0,1,18,39.75
14682.09,1.8,2,15,68.06
14506.13,1.8,1,2,62.05
14883.97,1.3,3,8,82.9
11210.04,1.0,2,3,31.43
12994.39,1.0,2,5,38.65
11568.29,1.3,3,22,41.96
11493.71,1.0,3,12,45.11
6318.84,1.0,1,14,20.72
2665.6,1.0,1,10,12.2
4227.21,1.3,1,19,22.96
11607.06,1.0,1,0,28.64
9380.38,1.0,1,13,28.55
7219.93,1.0,2,22,16.23
12918.69,1.3,2,11,68.57
13586.8,1.8,3,18,94.56
6452.91,1.0,3,21,20.93
3390.47,1.8,2,18,33.93
5396.77,1.0,3,16,22.45
10767.68,1.0,1,8,35.73
13193.35,1.3,2,1,45.31
10682.71,1.0,1,8,31.69
1896.85,1.3,1,21,7.73
7301.83,1.3,3,2,33.24
10901.21,1.0,2,18,48.31
3093.49,1.8,2,8,22.3
1503.04,1.3,3,15,11.77
12333.28,1.0,2,5,42.81
6034.63,1.0,2,12,25.89
1262.66,1.3,1,10,8.4
6356.81,1.3,2,0,20.38
3183.98,1.8,1,17,24.74
12463.9,1.3,2,23,36.85
3483.69,1.3,2,2,15.94
14187.42,1.0,3,2,40.18
8190.18,1.3,2,2,35.91
7379.45,1.3,2,7,31.06
11752.1,1.0,3,14,37.15
7831.13,1.0,2,23,23.29
2242.05,1.3,3,5,14.66
10172.17,1.3,1,6,43.62
8163.77,1.0,2,13,24.06
10727.63,1.0,2,8,46.1
2636.96,1.3,1,22,12.06
4554.8,1.0,1,6,13.87
14806.15,1.3,2,6,51.81
1886.34,1.8,3,13,16.53
1941.17,1.0,1,16,7.72
835.86,1.8,1,10,8.53
2755.62,1.3,3,1,21.24
7811.13,1.8,1,18,51.88
13596.92,1.8,1,21,55.72
14362.5,1.3,2,6,60.65
4841.44,1.0,3,4,19.81
2463.19,1.3,2,1,15.11
7308.81,1.3,2,3,25.6
7690.61,1.0,2,14,29.78
9032.39,1.3,2,13,32.13
11520.38,1.3,1,14,44.77
10118.45,1.0,2,10,38.61
12200.24,1.0,1,10,40.24
700.94,1.3,2,15,6.2
8273.45,1.0,3,23,22.94
12674.92,1.3,2,1,36.07
5629.58,1.8,1,2,23.09
8218.76,1.3,3,19,48.77
6869.33,1.8,1,3,26.19
10208.7,1.0,1,7,37.78
4162.79,1.3,2,2,14.85
1710.15,1.0,3,2,12.52
12756.54,1.0,2,12,48.76
11418.68,1.3,1,0,30.36
8294.0,1.0,1,4,20.36
11139.75,1.0,1,21,28.36
4580.18,1.0,3,17,21.14
14520.19,1.3,2,6,52.43
3032.92,1.8,1,1,15.34
12368.56,1.0,3,1,41.55
4250.3,1.3,2,15,17.81
9992.8,1.3,1,4,33.85
